Date [s];Average:Temperature (Study 01 - Particles) [K];Max:Particle Z-Coordinate (Study 01 - Particles) [m];Min:Absolute Translational Velocity (Study 01 - Particles) [m/s]
0.0341;301.957;0.00422584;0.0229878
0.0342;301.929;0.00422354;0.022988
0.0343;301.902;0.00422124;0.0229882
0.0344;301.875;0.00421894;0.0229884
0.0345;301.849;0.00421664;0.0229886
0.0346;301.823;0.00421434;0.0229888
0.0347;301.797;0.00421204;0.0229889
0.0348;301.772;0.00420974;0.022989
0.0349;301.747;0.00420745;0.0229892
0.035;301.722;0.00420515;0.0229893
0.0351;301.698;0.00420285;0.0229894
0.0352;301.674;0.00420055;0.0229895
0.0353;301.65;0.00419825;0.0229897
0.0354;301.627;0.00419595;0.0229898
0.0355;301.604;0.00419365;0.0229899
0.0356;301.581;0.00419135;0.02299
0.0357;301.559;0.00418905;0.0229901
0.0358;301.537;0.00418675;0.0229902
0.0359;301.515;0.00418446;0.0229903
0.036;301.494;0.00418216;0.0229903
0.0361;301.473;0.00417986;0.0229904
0.0362;301.452;0.00417756;0.0229905
0.0363;301.432;0.00417526;0.0229906
0.0364;301.411;0.00417296;0.0229907
0.0365;301.392;0.00417066;0.0229908
0.0366;301.372;0.00416836;0.0229908
0.0367;301.353;0.00416606;0.0229909
0.0368;301.334;0.00416376;0.022991
0.0369;301.315;0.00416147;0.022991
0.037;301.296;0.00415917;0.0229911
0.0371;301.278;0.00415687;0.0229912
0.0372;301.26;0.00415457;0.0229912
0.0373;301.242;0.00415227;0.0229913
0.0374;301.225;0.00414997;0.0229913
0.0375;301.208;0.00414767;0.0229914
0.0376;301.191;0.00414537;0.0229914
0.0377;301.174;0.00414307;0.0229915
0.0378;301.157;0.00414077;0.0229915
0.0379;301.141;0.00413847;0.0229916
0.038;301.125;0.00413617;0.0229916
0.0381;301.109;0.00413387;0.0229917
0.0382;301.094;0.00413158;0.0229917
0.0383;301.078;0.00412928;0.0229918
0.0384;301.063;0.00412698;0.0229918
0.0385;301.048;0.00412468;0.0229918
0.0386;301.033;0.00412238;0.0229919
0.0387;301.019;0.00412008;0.0229919
0.0388;301.005;0.00411778;0.0229919
0.0389;300.991;0.00411548;0.022992
0.039;300.977;0.00411318;0.022992
0.0391;300.963;0.00411088;0.022992
0.0392;300.949;0.00410858;0.0229921
0.0393;300.936;0.00410629;0.0229921
0.0394;300.923;0.00410399;0.0229921
0.0395;300.91;0.00410169;0.0229921
0.0396;300.897;0.00409939;0.0229922
0.0397;300.885;0.00409709;0.0229922
0.0398;300.872;0.00409479;0.0229922
0.0399;300.86;0.00409249;0.0229922
0.04;300.848;0.00409019;0.0229923
0.0401;300.836;0.00408789;0.0229923
0.0402;300.824;0.00408559;0.0229923
0.0403;300.813;0.00408329;0.0229923
0.0404;300.802;0.00408099;0.0229923
0.0405;300.79;0.00407869;0.0229923
0.0406;300.779;0.0040764;0.0229924
0.0407;300.768;0.0040741;0.0229924
0.0408;300.758;0.0040718;0.0229924
0.0409;300.747;0.0040695;0.0229924
0.041;300.737;0.0040672;0.0229924
0.0411;300.726;0.0040649;0.0229924
0.0412;300.716;0.0040626;0.0229925
0.0413;300.706;0.0040603;0.0229925
0.0414;300.696;0.004058;0.0229925
0.0415;300.687;0.0040557;0.0229925
0.0416;300.677;0.0040534;0.0229925
0.0417;300.668;0.0040511;0.0229925
0.0418;300.658;0.0040488;0.0229925
0.0419;300.649;0.0040465;0.0229926
0.042;300.64;0.00404421;0.0229926
0.0421;300.631;0.00404191;0.0229926
0.0422;300.622;0.00403961;0.0229926
0.0423;300.614;0.00403731;0.0229926
0.0424;300.605;0.00403501;0.0229926
0.0425;300.597;0.00403271;0.0229926
0.0426;300.588;0.00403041;0.0229926
0.0427;300.58;0.00402811;0.0229927
0.0428;300.572;0.00402581;0.0229927
0.0429;300.564;0.00402351;0.0229927
0.043;300.556;0.00402121;0.0229927
0.0431;300.549;0.00401891;0.0229927
0.0432;300.541;0.00401661;0.0229927
0.0433;300.533;0.00401432;0.0229927
0.0434;300.526;0.00401202;0.0229927
0.0435;300.519;0.00400972;0.0229927
0.0436;300.512;0.00400742;0.0229927
0.0437;300.504;0.00400512;0.0229928
0.0438;300.497;0.00400282;0.0229928
0.0439;300.491;0.00400052;0.0229928
0.044;300.484;0.00399822;0.0229928
0.0441;300.477;0.00399592;0.0229402
0.0442;300.47;0.00399363;0.0229504
0.0443;300.464;0.00399133;0.0229887
0.0444;300.457;0.00398903;0.0229888
0.0445;300.451;0.00398673;0.0229891
0.0446;300.445;0.00398444;0.0229893
0.0447;300.439;0.00398214;0.0229896
0.0448;300.433;0.00397984;0.0229898
0.0449;300.427;0.00397754;0.0229901
0.045;300.421;0.00397524;0.0229903
0.0451;300.415;0.00397294;0.0229906
0.0452;300.409;0.00397064;0.0229908
0.0453;300.403;0.00396834;0.022991
0.0454;300.398;0.00396604;0.0229912
0.0455;300.392;0.00396374;0.0229913
0.0456;300.387;0.00396145;0.0229915
0.0457;300.381;0.00395915;0.0229916
0.0458;300.376;0.00395685;0.0229918
0.0459;300.371;0.00395455;0.0229919
0.046;300.366;0.00395225;0.022992
0.0461;300.361;0.00394995;0.0229922
0.0462;300.356;0.00394765;0.0229923
0.0463;300.351;0.00394535;0.0229924
0.0464;300.346;0.00394305;0.0229925
