Date [s];Average:Temperature (Study 01 - Particles) [K];Max:Particle Z-Coordinate (Study 01 - Particles) [m];Min:Absolute Translational Velocity (Study 01 - Particles) [m/s]
0.0352;322.612;0.00420407;0.0229126
0.0353;322.469;0.00420178;0.0229126
0.0354;322.326;0.00419949;0.0229125
0.0355;322.185;0.0041972;0.0229125
0.0356;322.044;0.00419491;0.0229125
0.0357;321.904;0.00419262;0.0229125
0.0358;321.766;0.00419033;0.0229125
0.0359;321.628;0.00418804;0.0229125
0.036;321.491;0.00418574;0.0229125
0.0361;321.354;0.00418345;0.0229125
0.0362;321.219;0.00418116;0.0229125
0.0363;321.085;0.00417887;0.0229125
0.0364;320.951;0.00417658;0.0229125
0.0365;320.818;0.00417429;0.0229125
0.0366;320.686;0.004172;0.0229125
0.0367;320.555;0.00416971;0.0229125
0.0368;320.425;0.00416741;0.0229125
0.0369;320.295;0.00416512;0.0229125
0.037;320.167;0.00416283;0.0229125
0.0371;320.039;0.00416054;0.0229125
0.0372;319.912;0.00415825;0.0229125
0.0373;319.786;0.00415596;0.0229125
0.0374;319.66;0.00415367;0.0229125
0.0375;319.536;0.00415138;0.0229125
0.0376;319.412;0.00414908;0.0229125
0.0377;319.289;0.00414679;0.0229125
0.0378;319.167;0.0041445;0.0229125
0.0379;319.045;0.00414221;0.0229125
0.038;318.924;0.00413992;0.0229125
0.0381;318.804;0.00413763;0.0229125
0.0382;318.685;0.00413534;0.0229125
0.0383;318.567;0.00413305;0.0229125
0.0384;318.449;0.00413075;0.0229125
0.0385;318.332;0.00412846;0.0229125
0.0386;318.216;0.00412617;0.0229125
0.0387;318.101;0.00412388;0.0229125
0.0388;317.986;0.00412159;0.0229125
0.0389;317.872;0.0041193;0.0229125
0.039;317.759;0.00411701;0.0229125
0.0391;317.646;0.00411472;0.0229125
0.0392;317.534;0.00411242;0.0229125
0.0393;317.423;0.00411013;0.0229125
0.0394;317.313;0.00410784;0.0229125
0.0395;317.203;0.00410555;0.0229125
0.0396;317.094;0.00410326;0.0229125
0.0397;316.986;0.00410097;0.0229125
0.0398;316.878;0.00409868;0.0229125
0.0399;316.771;0.00409639;0.0229125
0.04;316.665;0.00409409;0.0229125
0.0401;316.559;0.0040918;0.0229125
0.0402;316.454;0.00408951;0.0229125
0.0403;316.35;0.00408722;0.0229125
0.0404;316.246;0.00408493;0.0229125
0.0405;316.143;0.00408264;0.0229125
0.0406;316.041;0.00408035;0.0229125
0.0407;315.939;0.00407805;0.0229125
0.0408;315.838;0.00407576;0.0229125
0.0409;315.738;0.00407347;0.0229125
0.041;315.638;0.00407118;0.0229125
0.0411;315.539;0.00406889;0.0229125
0.0412;315.44;0.0040666;0.0229125
0.0413;315.343;0.00406431;0.0229125
0.0414;315.245;0.00406202;0.0229125
0.0415;315.149;0.00405973;0.0229125
0.0416;315.053;0.00405743;0.0229125
0.0417;314.957;0.00405514;0.0229125
0.0418;314.863;0.00405285;0.0229125
0.0419;314.768;0.00405056;0.0229125
0.042;314.675;0.00404827;0.0229125
0.0421;314.582;0.00404598;0.0229125
0.0422;314.489;0.00404369;0.0229125
0.0423;314.397;0.00404139;0.0229125
0.0424;314.306;0.0040391;0.0229125
0.0425;314.216;0.00403681;0.0229125
0.0426;314.125;0.00403452;0.0229125
0.0427;314.036;0.00403223;0.0229125
0.0428;313.947;0.00402994;0.0229125
0.0429;313.859;0.00402765;0.0229125
0.043;313.771;0.00402536;0.0229125
0.0431;313.683;0.00402307;0.0229125
0.0432;313.597;0.00402077;0.0229125
0.0433;313.511;0.00401848;0.0229125
0.0434;313.425;0.00401619;0.0229124
0.0435;313.34;0.0040139;0.0229124
0.0436;313.255;0.00401161;0.0229124
0.0437;313.171;0.00400932;0.0229124
0.0438;313.088;0.00400703;0.0229124
0.0439;313.005;0.00400474;0.0229124
0.044;312.922;0.00400244;0.0229124
0.0441;312.841;0.00400015;0.0229124
0.0442;312.759;0.00399786;0.0229124
0.0443;312.678;0.00399557;0.0229124
0.0444;312.598;0.00399328;0.0229124
0.0445;312.518;0.00399099;0.0229123
0.0446;312.439;0.0039887;0.0229123
0.0447;312.36;0.00398641;0.0229123
0.0448;312.282;0.00398411;0.0229123
0.0449;312.204;0.00398182;0.0229122
0.045;312.126;0.00397953;0.0229122
0.0451;312.049;0.00397724;0.0229122
0.0452;311.973;0.00397495;0.0229122
0.0453;311.897;0.00397266;0.0229121
0.0454;311.822;0.00397037;0.0229121
0.0455;311.747;0.00396808;0.0229121
0.0456;311.672;0.00396579;0.0229121
0.0457;311.598;0.00396349;0.0229121
0.0458;311.525;0.0039612;0.022912
0.0459;311.452;0.00395891;0.022912
0.046;311.379;0.00395662;0.022912
0.0461;311.307;0.00395433;0.022912
0.0462;311.236;0.00395204;0.022912
0.0463;311.164;0.00394975;0.022912
0.0464;311.094;0.00394745;0.0229119
0.0465;311.023;0.00394516;0.0229119
0.0466;310.953;0.00394287;0.0229119
0.0467;310.884;0.00394058;0.0229119
0.0468;310.815;0.00393829;0.0229119
0.0469;310.746;0.003936;0.0229119
0.047;310.678;0.00393371;0.0229119
0.0471;310.611;0.00393142;0.0229119
0.0472;310.543;0.00392913;0.0229118
0.0473;310.477;0.00392683;0.0229118
0.0474;310.41;0.00392454;0.0229118
0.0475;310.344;0.00392225;0.0229118
0.0476;310.279;0.00391996;0.0229118
0.0477;310.213;0.00391767;0.0229118
0.0478;310.149;0.00391538;0.0229118
0.0479;310.084;0.00391309;0.0229118
0.048;310.021;0.0039108;0.0229118
0.0481;309.957;0.0039085;0.0229118
0.0482;309.894;0.00390621;0.0229117
0.0483;309.831;0.00390392;0.0229117
0.0484;309.769;0.00390163;0.0229117
0.0485;309.707;0.00389934;0.0229117
0.0486;309.645;0.00389705;0.0229117
0.0487;309.584;0.00389476;0.0229117
0.0488;309.524;0.00389247;0.0229117
0.0489;309.463;0.00389018;0.0229117
0.049;309.403;0.00388788;0.0229117
0.0491;309.344;0.00388559;0.0229117
0.0492;309.284;0.0038833;0.0229117
0.0493;309.226;0.00388101;0.0229117
0.0494;309.167;0.00387872;0.0229117
0.0495;309.109;0.00387643;0.0229117
0.0496;309.051;0.00387414;0.0229116
0.0497;308.994;0.00387185;0.0229116
0.0498;308.937;0.00386956;0.0229116
0.0499;308.88;0.00386726;0.0229116
0.05;308.824;0.00386497;0.0229116
0.0501;308.768;0.00386268;0.0229116
0.0502;308.712;0.00386039;0.0229116
0.0503;308.657;0.0038581;0.0229116
0.0504;308.602;0.00385581;0.0229116
0.0505;308.548;0.00385352;0.0229116
0.0506;308.494;0.00385123;0.0229116
0.0507;308.44;0.00384893;0.0229116
0.0508;308.386;0.00384664;0.0229116
0.0509;308.333;0.00384435;0.0229116
0.051;308.28;0.00384206;0.0229116
0.0511;308.228;0.00383977;0.0229116
0.0512;308.176;0.00383748;0.0229116
0.0513;308.124;0.00383519;0.0229116
0.0514;308.072;0.0038329;0.0229116
0.0515;308.021;0.00383061;0.0229116
0.0516;307.97;0.00382831;0.0229116
0.0517;307.92;0.00382602;0.0229116
0.0518;307.87;0.00382373;0.0229116
0.0519;307.82;0.00382144;0.0229116
0.052;307.77;0.00381915;0.0229116
0.0521;307.721;0.00381686;0.0229116
0.0522;307.672;0.00381457;0.0229115
0.0523;307.623;0.00381228;0.0229115
0.0524;307.575;0.00380999;0.0229115
0.0525;307.527;0.00380769;0.0229115
0.0526;307.479;0.0038054;0.0229115
0.0527;307.432;0.00380311;0.0229115
0.0528;307.385;0.00380082;0.0229115
0.0529;307.338;0.00379853;0.0229115
0.053;307.292;0.00379624;0.0229115
0.0531;307.245;0.00379395;0.0229115
0.0532;307.199;0.00379166;0.0229115
0.0533;307.154;0.00378936;0.0229115
0.0534;307.109;0.00378707;0.0229115
0.0535;307.063;0.00378478;0.0229115
0.0536;307.019;0.00378249;0.0229115
0.0537;306.974;0.0037802;0.0229115
0.0538;306.93;0.00377791;0.0229115
0.0539;306.886;0.00377562;0.0229115
0.054;306.842;0.00377333;0.0229115
0.0541;306.799;0.00377104;0.0229115
0.0542;306.756;0.00376874;0.0229115
0.0543;306.713;0.00376645;0.0229115
0.0544;306.671;0.00376416;0.0229115
0.0545;306.628;0.00376187;0.0229115
0.0546;306.586;0.00375958;0.0229115
0.0547;306.545;0.00375729;0.0229115
0.0548;306.503;0.003755;0.0229115
0.0549;306.462;0.00375271;0.0229115
0.055;306.421;0.00375042;0.0229115
0.0551;306.38;0.00374812;0.0229115
0.0552;306.34;0.00374583;0.0229115
0.0553;306.3;0.00374354;0.0229115
0.0554;306.26;0.00374125;0.0229115
0.0555;306.22;0.00373896;0.0229115
0.0556;306.181;0.00373667;0.0229115
0.0557;306.141;0.00373438;0.0229116
0.0558;306.102;0.00373209;0.0229116
0.0559;306.064;0.0037298;0.0229116
0.056;306.025;0.0037275;0.0229116
0.0561;305.987;0.00372521;0.0229116
0.0562;305.949;0.00372292;0.0229116
0.0563;305.912;0.00372063;0.0229116
0.0564;305.874;0.00371834;0.0229116
0.0565;305.837;0.00371605;0.0229116
0.0566;305.8;0.00371376;0.0229116
