date [s];Average:Temperature (Study 01 - Particles) [K];Max:Particle Z-Coordinate (Study 01 - Particles) [m];Min:Absolute Translational Velocity (Study 01 - Particles) [m/s]
0.0582;300.02;0.00612726;0.0226221
0.0583;300.02;0.00612499;0.0226224
0.0584;300.019;0.00612273;0.0226226
0.0585;300.019;0.00612047;0.0226228
0.0586;300.019;0.00611821;0.0226231
0.0587;300.019;0.00611594;0.0226233
0.0588;300.018;0.00611368;0.0226235
0.0589;300.018;0.00611142;0.0226237
0.059;300.018;0.00610916;0.0226239
0.0591;300.018;0.00610689;0.0226241
0.0592;300.017;0.00610463;0.0226243
0.0593;300.017;0.00610237;0.0226244
0.0594;300.017;0.00610011;0.0226246
0.0595;300.017;0.00609784;0.0226248
0.0596;300.016;0.00609558;0.0226249
0.0597;300.016;0.00609332;0.0226251
0.0598;300.016;0.00609106;0.0226253
0.0599;300.016;0.00608879;0.0226254
0.06;300.015;0.00608653;0.0226256
0.0601;300.015;0.00608427;0.0226257
0.0602;300.015;0.00608201;0.0226258
0.0603;300.015;0.00607974;0.022626
0.0604;300.015;0.00607748;0.0226261
0.0605;300.014;0.00607522;0.0226262
0.0606;300.014;0.00607296;0.0226263
0.0607;300.014;0.00607069;0.0226264
0.0608;300.014;0.00606843;0.0226266
0.0609;300.014;0.00606617;0.0226267
0.061;300.013;0.00606391;0.0226268
0.0611;300.013;0.00606164;0.0226269
0.0612;300.013;0.00605938;0.022627
0.0613;300.013;0.00605712;0.0226271
0.0614;300.013;0.00605486;0.0226272
0.0615;300.012;0.00605259;0.0226273
0.0616;300.012;0.00605033;0.0226273
0.0617;300.012;0.00604807;0.0226274
0.0618;300.012;0.00604581;0.0226275
0.0619;300.012;0.00604354;0.0226276
0.062;300.012;0.00604128;0.0226277
0.0621;300.011;0.00603902;0.0226277
0.0622;300.011;0.00603675;0.0226278
0.0623;300.011;0.00603449;0.0226279
0.0624;300.011;0.00603223;0.022628
0.0625;300.011;0.00602997;0.022628
0.0626;300.011;0.0060277;0.0226281
0.0627;300.011;0.00602544;0.0226282
0.0628;300.01;0.00602318;0.0226282
0.0629;300.01;0.00602092;0.0226283
0.063;300.01;0.00601865;0.0226283
0.0631;300.01;0.00601639;0.0226284
0.0632;300.01;0.00601413;0.0226284
0.0633;300.01;0.00601186;0.0226285
0.0634;300.01;0.0060096;0.0226285
0.0635;300.009;0.00600734;0.0226286
0.0636;300.009;0.00600507;0.0226286
0.0637;300.009;0.00600281;0.0226287
0.0638;300.009;0.00600055;0.0226287
0.0639;300.009;0.00599829;0.0226315
0.064;300.009;0.00599602;0.0226351
0.0641;300.009;0.00599376;0.0226386
0.0642;300.008;0.0059915;0.022642
0.0643;300.008;0.00598923;0.0226452
0.0644;300.008;0.00598697;0.0226484
0.0645;300.008;0.0059847;0.0226515
0.0646;300.008;0.00598244;0.0226545
0.0647;300.008;0.00598017;0.0226574
0.0648;300.008;0.0059779;0.0226602
0.0649;300.008;0.00597564;0.0226629
0.065;300.008;0.00597337;0.0226655
0.0651;300.007;0.0059711;0.0226681
0.0652;300.007;0.00596884;0.0226706
0.0653;300.007;0.00596657;0.022673
0.0654;300.007;0.0059643;0.0226753
0.0655;300.007;0.00596204;0.0226775
0.0656;300.007;0.00595977;0.0226797
0.0657;300.007;0.0059575;0.0226818
0.0658;300.007;0.00595523;0.0226839
0.0659;300.007;0.00595296;0.0226859
0.066;300.007;0.00595069;0.0226878
0.0661;300.006;0.00594843;0.0226897
0.0662;300.006;0.00594616;0.0226915
0.0663;300.006;0.00594389;0.0226933
0.0664;300.006;0.00594162;0.022695
0.0665;300.006;0.00593935;0.0226967
0.0666;300.006;0.00593708;0.0226983
0.0667;300.006;0.00593481;0.0226998
0.0668;300.006;0.00593254;0.0227013
0.0669;300.006;0.00593027;0.0227028
0.067;300.006;0.005928;0.0227042
0.0671;300.006;0.00592573;0.0227056
0.0672;300.006;0.00592346;0.0227069
