Date [s],Average:Temperature (Study 01 - Particles) [K],Max:Particle Z-Coordinate (Study 01 - Particles) [m],Min:Absolute Translational Velocity (Study 01 - Particles) [m/s]
0.027,442.973,0.00439173,0.0229133
0.0271,442.929,0.00438944,0.0229136
0.0272,442.885,0.00438715,0.0229139
0.0273,442.842,0.00438486,0.0229141
0.0274,442.799,0.00438257,0.0229144
0.0275,442.758,0.00438028,0.0229147
0.0276,442.716,0.00437798,0.0229149
0.0277,442.676,0.00437569,0.0229152
0.0278,442.636,0.0043734,0.0229154
0.0279,442.596,0.00437111,0.0229157
0.028,442.557,0.00436882,0.0229159
0.0281,442.519,0.00436653,0.0229161
0.0282,442.481,0.00436424,0.0229163
0.0283,442.443,0.00436194,0.0229165
0.0284,442.406,0.00435965,0.0229167
0.0285,442.37,0.00435736,0.0229169
0.0286,442.334,0.00435507,0.0229171
0.0287,442.299,0.00435278,0.0229173
0.0288,442.264,0.00435049,0.0229175
0.0289,442.23,0.00434819,0.0229176
0.029,442.196,0.0043459,0.0229178
0.0291,442.163,0.00434361,0.022918
0.0292,442.13,0.00434132,0.0229181
0.0293,442.097,0.00433903,0.0229183
0.0294,442.065,0.00433673,0.0229184
0.0295,442.034,0.00433444,0.0229185
0.0296,442.003,0.00433215,0.0229187
0.0297,441.972,0.00432986,0.0229188
0.0298,441.942,0.00432757,0.0229189
0.0299,441.912,0.00432527,0.0229191
0.03,441.883,0.00432298,0.0229192
0.0301,441.854,0.00432069,0.0229193
0.0302,441.825,0.0043184,0.0229194
0.0303,441.797,0.00431611,0.0229195
0.0304,441.769,0.00431382,0.0229196
0.0305,441.742,0.00431152,0.0229197
0.0306,441.715,0.00430923,0.0229198
0.0307,441.689,0.00430694,0.0229199
0.0308,441.662,0.00430465,0.02292
0.0309,441.636,0.00430235,0.0229201
0.031,441.611,0.00430006,0.0229202
0.0311,441.586,0.00429777,0.0229203
0.0312,441.561,0.00429548,0.0229204
0.0313,441.537,0.00429319,0.0229205
0.0314,441.513,0.0042909,0.0229206
0.0315,441.489,0.0042886,0.0229206
0.0316,441.466,0.00428631,0.0229207
0.0317,441.442,0.00428402,0.0229208
0.0318,441.42,0.00428173,0.0229208
0.0319,441.397,0.00427943,0.0229209
0.032,441.375,0.00427714,0.022921
0.0321,441.353,0.00427485,0.022921
0.0322,441.332,0.00427256,0.0229211
0.0323,441.311,0.00427027,0.0229212
0.0324,441.29,0.00426797,0.0229212
0.0325,441.269,0.00426568,0.0229213
0.0326,441.249,0.00426339,0.0229213
0.0327,441.229,0.0042611,0.0229214
0.0328,441.209,0.00425881,0.0229214
0.0329,441.19,0.00425651,0.0229215
0.033,441.171,0.00425422,0.0229215
0.0331,441.152,0.00425193,0.0229216
0.0332,441.133,0.00424964,0.0229216
0.0333,441.115,0.00424735,0.0229216
0.0334,441.097,0.00424505,0.0229216
0.0335,441.079,0.00424276,0.0229216
0.0336,441.061,0.00424047,0.0229215
0.0337,441.044,0.00423818,0.0229215
0.0338,441.027,0.00423588,0.0229215
0.0339,441.01,0.00423359,0.0229215
0.034,440.993,0.0042313,0.0229215
0.0341,440.977,0.00422901,0.0229215
0.0342,440.96,0.00422671,0.0229215
0.0343,440.944,0.00422442,0.0229215
0.0344,440.929,0.00422213,0.0229214
0.0345,440.913,0.00421984,0.0229214
0.0346,440.898,0.00421755,0.0229214
0.0347,440.883,0.00421525,0.0229214
0.0348,440.868,0.00421296,0.0229214
0.0349,440.853,0.00421067,0.0229214
0.035,440.839,0.00420838,0.0229214
0.0351,440.825,0.00420609,0.0229214
0.0352,440.811,0.00420379,0.0229214
0.0353,440.797,0.0042015,0.0229214
0.0354,440.783,0.00419921,0.0229214
0.0355,440.77,0.00419692,0.0229213
0.0356,440.757,0.00419463,0.0229213
0.0357,440.743,0.00419233,0.0229213
0.0358,440.731,0.00419004,0.0229213
0.0359,440.718,0.00418775,0.0229213
0.036,440.705,0.00418546,0.0229213
0.0361,440.693,0.00418316,0.0229213
0.0362,440.681,0.00418087,0.0229213
0.0363,440.669,0.00417858,0.0229213
0.0364,440.657,0.00417629,0.0229213
0.0365,440.645,0.004174,0.0229213
0.0366,440.634,0.0041717,0.0229213
0.0367,440.623,0.00416941,0.0229213
0.0368,440.612,0.00416712,0.0229213
0.0369,440.601,0.00416483,0.0229213
0.037,440.59,0.00416254,0.0229213
0.0371,440.579,0.00416024,0.0229212
0.0372,440.568,0.00415795,0.0229212
0.0373,440.558,0.00415566,0.0229212
0.0374,440.548,0.00415337,0.0229212
0.0375,440.538,0.00415108,0.0229212
0.0376,440.528,0.00414878,0.0229212
0.0377,440.518,0.00414649,0.0229212
0.0378,440.508,0.0041442,0.0229212
0.0379,440.499,0.00414191,0.0229212
0.038,440.489,0.00413961,0.0229212
0.0381,440.48,0.00413732,0.0229212
0.0382,440.471,0.00413503,0.0229212
0.0383,440.462,0.00413274,0.0229212
0.0384,440.453,0.00413045,0.0229212
0.0385,440.444,0.00412815,0.0229212
0.0386,440.436,0.00412586,0.0229212
0.0387,440.427,0.00412357,0.0229212
0.0388,440.419,0.00412128,0.0229212
0.0389,440.411,0.00411899,0.0229212
0.039,440.403,0.00411669,0.0229212
0.0391,440.394,0.0041144,0.0229212
0.0392,440.387,0.00411211,0.0229212
0.0393,440.379,0.00410982,0.0229212
0.0394,440.371,0.00410752,0.0229212
0.0395,440.364,0.00410523,0.0229212
0.0396,440.356,0.00410294,0.0229212
0.0397,440.349,0.00410065,0.0229212
0.0398,440.341,0.00409836,0.0229212
0.0399,440.334,0.00409606,0.0229212
0.04,440.327,0.00409377,0.0229212
0.0401,440.32,0.00409148,0.0229212
0.0402,440.313,0.00408919,0.0229211
0.0403,440.307,0.0040869,0.0229211
0.0404,440.3,0.0040846,0.0229211
0.0405,440.293,0.00408231,0.0229211
0.0406,440.287,0.00408002,0.0229211
0.0407,440.281,0.00407773,0.0229211
0.0408,440.274,0.00407544,0.0229211
0.0409,440.268,0.00407314,0.0229211
0.041,440.262,0.00407085,0.0229211
0.0411,440.256,0.00406856,0.0229211
0.0412,440.25,0.00406627,0.0229211
0.0413,440.244,0.00406397,0.0229211
0.0414,440.238,0.00406168,0.0229211
0.0415,440.233,0.00405939,0.0229211
0.0416,440.227,0.0040571,0.0229211
0.0417,440.221,0.00405481,0.0229211
0.0418,440.216,0.00405251,0.0229211
0.0419,440.211,0.00405022,0.0229211
0.042,440.205,0.00404793,0.0229211
0.0421,440.2,0.00404564,0.0229211
0.0422,440.195,0.00404335,0.0229211
0.0423,440.19,0.00404105,0.0229211
0.0424,440.185,0.00403876,0.0229211
0.0425,440.18,0.00403647,0.0229211
0.0426,440.175,0.00403418,0.0229211
0.0427,440.17,0.00403189,0.0229211
0.0428,440.166,0.00402959,0.0229211
0.0429,440.161,0.0040273,0.0229211
0.043,440.156,0.00402501,0.0229211
0.0431,440.152,0.00402272,0.0229211
0.0432,440.147,0.00402042,0.0229211
0.0433,440.143,0.00401813,0.0229211
0.0434,440.139,0.00401584,0.0229211
0.0435,440.134,0.00401355,0.0229211
0.0436,440.13,0.00401126,0.0229211
0.0437,440.126,0.00400896,0.0229211
0.0438,440.122,0.00400667,0.0229211
0.0439,440.118,0.00400438,0.0229211
0.044,440.114,0.00400209,0.0229211
0.0441,440.11,0.0039998,0.0229211
0.0442,440.106,0.0039975,0.0229211
0.0443,440.102,0.00399521,0.0229211
0.0444,440.098,0.00399292,0.022921
0.0445,440.095,0.00399063,0.022921
0.0446,440.091,0.00398834,0.022921
0.0447,440.087,0.00398604,0.022921
0.0448,440.084,0.00398375,0.0229209
0.0449,440.08,0.00398146,0.0229209
0.045,440.077,0.00397917,0.0229209
0.0451,440.073,0.00397687,0.0229209
0.0452,440.07,0.00397458,0.0229208
0.0453,440.067,0.00397229,0.0229208
0.0454,440.063,0.00397,0.0229208
0.0455,440.06,0.00396771,0.0229208
0.0456,440.057,0.00396541,0.0229208
0.0457,440.054,0.00396312,0.0229208
0.0458,440.051,0.00396083,0.0229207
0.0459,440.048,0.00395854,0.0229207
0.046,440.045,0.00395625,0.0229207
0.0461,440.042,0.00395395,0.0229207
0.0462,440.039,0.00395166,0.0229207
0.0463,440.036,0.00394937,0.0229207
0.0464,440.033,0.00394708,0.0229206
0.0465,440.03,0.00394478,0.0229206
0.0466,440.028,0.00394249,0.0229206
0.0467,440.025,0.0039402,0.0229206
0.0468,440.022,0.00393791,0.0229206
0.0469,440.02,0.00393562,0.0229206
0.047,440.017,0.00393333,0.0229206
0.0471,440.015,0.00393103,0.0229206
0.0472,440.012,0.00392874,0.0229206
0.0473,440.01,0.00392645,0.0229205
0.0474,440.007,0.00392416,0.0229205
0.0475,440.005,0.00392187,0.0229205
0.0476,440.002,0.00391957,0.0229205
0.0477,440,0.00391728,0.0229205
0.0478,439.998,0.00391499,0.0229205
0.0479,439.995,0.0039127,0.0229205
0.048,439.993,0.0039104,0.0229205
0.0481,439.991,0.00390811,0.0229205
0.0482,439.989,0.00390582,0.0229205
0.0483,439.987,0.00390353,0.0229205
0.0484,439.984,0.00390124,0.0229204
0.0485,439.982,0.00389894,0.0229204
0.0486,439.98,0.00389665,0.0229204
0.0487,439.978,0.00389436,0.0229204
0.0488,439.976,0.00389207,0.0229204
0.0489,439.974,0.00388978,0.0229204
0.049,439.972,0.00388748,0.0229204
0.0491,439.97,0.00388519,0.0229204
0.0492,439.968,0.0038829,0.0229204
0.0493,439.967,0.00388061,0.0229204
0.0494,439.965,0.00387832,0.0229204
0.0495,439.963,0.00387602,0.0229204
0.0496,439.961,0.00387373,0.0229204
0.0497,439.959,0.00387144,0.0229204
0.0498,439.958,0.00386915,0.0229204
0.0499,439.956,0.00386686,0.0229204
0.05,439.954,0.00386456,0.0229204
0.0501,439.953,0.00386227,0.0229203
0.0502,439.951,0.00385998,0.0229203
0.0503,439.949,0.00385769,0.0229203
0.0504,439.948,0.0038554,0.0229203
0.0505,439.946,0.0038531,0.0229203
0.0506,439.945,0.00385081,0.0229203
0.0507,439.943,0.00384852,0.0229203
0.0508,439.942,0.00384623,0.0229203
0.0509,439.94,0.00384394,0.0229203
0.051,439.939,0.00384164,0.0229203
0.0511,439.937,0.00383935,0.0229203
0.0512,439.936,0.00383706,0.0229203
0.0513,439.934,0.00383477,0.0229203
0.0514,439.933,0.00383248,0.0229203
0.0515,439.932,0.00383018,0.0229203
0.0516,439.93,0.00382789,0.0229203
0.0517,439.929,0.0038256,0.0229203
0.0518,439.928,0.00382331,0.0229203
0.0519,439.926,0.00382101,0.0229203
0.052,439.925,0.00381872,0.0229203
0.0521,439.924,0.00381643,0.0229203
0.0522,439.923,0.00381414,0.0229203
0.0523,439.921,0.00381185,0.0229203
0.0524,439.92,0.00380956,0.0229203
0.0525,439.919,0.00380726,0.0229203
0.0526,439.918,0.00380497,0.0229203
0.0527,439.917,0.00380268,0.0229203
0.0528,439.916,0.00380039,0.0229203
0.0529,439.915,0.00379809,0.0229203
0.053,439.913,0.0037958,0.0229203
0.0531,439.912,0.00379351,0.0229203
0.0532,439.911,0.00379122,0.0229203
0.0533,439.91,0.00378893,0.0229203
0.0534,439.909,0.00378664,0.0229203
0.0535,439.908,0.00378434,0.0229203
0.0536,439.907,0.00378205,0.0229203
0.0537,439.906,0.00377976,0.0229203
0.0538,439.905,0.00377747,0.0229203
0.0539,439.904,0.00377517,0.0229203
0.054,439.903,0.00377288,0.0229203
0.0541,439.902,0.00377059,0.0229202
0.0542,439.901,0.0037683,0.0229202
0.0543,439.901,0.00376601,0.0229202
0.0544,439.9,0.00376371,0.0229202
0.0545,439.899,0.00376142,0.0229202
0.0546,439.898,0.00375913,0.0229202
0.0547,439.897,0.00375684,0.0229202
0.0548,439.896,0.00375455,0.0229202
0.0549,439.895,0.00375225,0.0229202
0.055,439.895,0.00374996,0.0229202
0.0551,439.894,0.00374767,0.0229203
0.0552,439.893,0.00374538,0.0229203
0.0553,439.892,0.00374309,0.0229203
0.0554,439.891,0.00374079,0.0229203
0.0555,439.891,0.0037385,0.0229204
0.0556,439.89,0.00373621,0.0229204
0.0557,439.889,0.00373392,0.0229204
0.0558,439.889,0.00373163,0.0229204
0.0559,439.888,0.00372933,0.0229204
0.056,439.887,0.00372704,0.0229205
0.0561,439.886,0.00372475,0.0229205
0.0562,439.886,0.00372246,0.0229205
0.0563,439.885,0.00372017,0.0229205
0.0564,439.884,0.00371787,0.0229205
0.0565,439.884,0.00371558,0.0229206
0.0566,439.883,0.00371329,0.0229206
0.0567,439.882,0.003711,0.0229206
0.0568,439.882,0.0037087,0.0229206
0.0569,439.881,0.00370641,0.0229206
0.057,439.881,0.00370412,0.0229206
0.0571,439.88,0.00370183,0.0229206
0.0572,439.879,0.00369954,0.0229207
0.0573,439.879,0.00369725,0.0229207
0.0574,439.878,0.00369495,0.0229207
0.0575,439.878,0.00369266,0.0229207
0.0576,439.877,0.00369037,0.0229207
0.0577,439.877,0.00368808,0.0229207
0.0578,439.876,0.00368578,0.0229207
0.0579,439.875,0.00368349,0.0229207
0.058,439.875,0.0036812,0.0229208
0.0581,439.874,0.00367891,0.0229208
0.0582,439.874,0.00367662,0.0229208
0.0583,439.873,0.00367432,0.0229208
0.0584,439.873,0.00367203,0.0229208
0.0585,439.872,0.00366974,0.0229208
0.0586,439.872,0.00366745,0.0229208
0.0587,439.871,0.00366516,0.0229208
0.0588,439.871,0.00366286,0.0229208
0.0589,439.87,0.00366057,0.0229208
0.059,439.87,0.00365828,0.0229208
0.0591,439.87,0.00365599,0.0229209
0.0592,439.869,0.0036537,0.0229209
0.0593,439.869,0.0036514,0.0229209
0.0594,439.868,0.00364911,0.0229209
0.0595,439.868,0.00364682,0.0229209
0.0596,439.867,0.00364453,0.0229209
0.0597,439.867,0.00364223,0.0229209
0.0598,439.867,0.00363994,0.0229209
0.0599,439.866,0.00363765,0.0229209
